,1,2,3,4,5,10,20
TotalProfit,0.6562852704475653,0.9073254373619825,1.1015054504090227,1.0957062004586908,1.169612196826187,1.0984808892193523,1.0605413672035295
Ann. mean,-0.10449439928887272,-0.025163848472129602,0.025658517632832556,0.02424068484974473,0.0419111450023919,0.02491974528907459,0.015522677663591944
Voltality,0.0919499879603486,0.06161645798578382,0.05240492671067143,0.04650114842477849,0.04080273147547374,0.026674164680911782,0.017921499981063023
Beta,-0.013478487643354367,0.00428997650952979,0.005187317664918658,0.01396377065533361,0.014550276663889188,-0.007544482754331275,-0.024079813790986736
Alpha,-0.10579916731886854,-0.02459162403312386,0.026417804177976543,0.02635734578714916,0.04416061916785128,0.0237292337612503,0.01162883951297723
Tvr,0.08481225636631201,0.08481225636631201,0.08481225636631201,0.08481225636631201,0.08481225636631201,0.08481225636631201,0.08481225636631201
Maxdrawdown,-0.3707696420697998,-0.20573354191614368,-0.08531511274902293,-0.0679612783885265,-0.04972376794532152,-0.03155236247354909,-0.03097414639257623
Sharpe,-1.1364264597177938,-0.40839492068718747,0.4896203323495462,0.5212921760192034,1.027165179556286,0.9342277663490371,0.866148351421152
IR,-0.02252757794042884,0.4527101164125959,0.8985572625821386,1.0830236969756204,1.3587345320542308,1.7385808024723755,2.419953426870547
