,1,2,3,4,5,10,20
TotalProfit,0.33111362524118754,0.35984989075188084,0.38425566299474473,0.4227027045501687,0.4541366427409528,0.6076821875298478,0.7415003886894153
Ann. mean,-0.2526138231391859,-0.2360468113338321,-0.22272560462272084,-0.2029520221012403,-0.18774784796195976,-0.12297337437203093,-0.07576424237508339
Voltality,0.10658485200810845,0.07550919900329751,0.06176539225950429,0.05238033265099469,0.044517423178032686,0.031144936762173246,0.021595424848185628
Beta,-0.052224794216931485,-0.05512162921035226,-0.05457746636930321,-0.04784319216016502,-0.02541826063232788,0.005565132029113039,0.05151531808920665
Alpha,-0.2576693786043393,-0.24339928594107263,-0.23071430679195845,-0.21020420480072305,-0.19167751348957396,-0.12209520232892836,-0.0674339324873928
Tvr,0.08267179265696548,0.08267179265696548,0.08267179265696548,0.08267179265696548,0.08267179265696548,0.08267179265696548,0.08267179265696548
Maxdrawdown,-0.6782944763990066,-0.6500716709896776,-0.6259589599364557,-0.5899980464399155,-0.5571670181407917,-0.4151894250355248,-0.2733759281090382
Sharpe,-2.370072466957765,-3.126066948790224,-3.605993526066346,-3.874584444766528,-4.217401515157884,-3.948422670146081,-3.508346925689162
IR,-0.43549033147759963,-0.4007110493244095,-0.37277797648150235,-0.2960442215400302,-0.2190401174950587,0.3308854307905231,1.2395424877469647
