,1,2,3,4,5,10,20
Quantile 1 Mean Turnover,0.7606880748348226,0.5127655028889111,0.40069985189176177,0.3371595628167643,0.29609751087145025,0.1571718897226886,0.07735574756890724
Quantile 2 Mean Turnover,1.277906869935923,0.736865421803343,0.5273713593654757,0.4152380580876101,0.34388693645588414,0.17427836748010406,0.085863975354207
Quantile 3 Mean Turnover,1.4235452868629437,0.7873079897080353,0.5517110853322775,0.42561941771650547,0.3482459653175286,0.17611732468541835,0.0867730123636675
Quantile 4 Mean Turnover,1.4870563687742777,0.803100159547752,0.5566118764371363,0.4253662508244965,0.34601640222248947,0.17390627308260134,0.08620249393442518
Quantile 5 Mean Turnover,1.5187573542323982,0.8151811313208455,0.5583623570132136,0.42481505724825397,0.3435400301077679,0.17150533201527826,0.08510718873720191
Quantile 6 Mean Turnover,1.51166353489616,0.8153767511635089,0.5596927586380792,0.4265744002845978,0.34488414922877075,0.1717570492170684,0.08576827843665322
Quantile 7 Mean Turnover,1.4865701455500364,0.8062436924242554,0.558307738143094,0.4296981074734535,0.34779544116962713,0.17438862338488686,0.08703880985902977
Quantile 8 Mean Turnover,1.3969592713844932,0.783365320846212,0.5502737901212701,0.42567527470640115,0.34842772307161474,0.17621389998287615,0.08725941715821078
Quantile 9 Mean Turnover,1.2041927132884749,0.7087569562054457,0.5171692990529805,0.4064436298484908,0.3398915191305497,0.17394109340780278,0.08543404172492106
Quantile 10 Mean Turnover,0.6510404106652259,0.4464436838349198,0.3579462975916045,0.30514534202759547,0.2718262465841813,0.14657992884177007,0.07206275000214717
