,1,2,3,4,5,10,20
Quantile 1 Mean Turnover,0.6462090638147624,0.4636230259602695,0.3597778278096289,0.2943021194297021,0.24796550727443453,0.13366305313712906,0.06742348837327043
Quantile 2 Mean Turnover,1.1016969606256206,0.6873157473588064,0.4966952017940192,0.3903389448530675,0.3218886310320552,0.16612234584839752,0.08246164475157634
Quantile 3 Mean Turnover,1.2739223102472206,0.7515390431118538,0.532055183006737,0.41298381493653846,0.3355911423083695,0.17216791016202718,0.08551786074343397
Quantile 4 Mean Turnover,1.3589701229375892,0.7674294614002947,0.5417480179710985,0.4157729132019453,0.3362561172484268,0.17018206737772956,0.08468322114173904
Quantile 5 Mean Turnover,1.3744707015022781,0.7656955591808694,0.5309467243626319,0.4085031850013953,0.32524923355132096,0.1649128438276824,0.08213655416813087
Quantile 6 Mean Turnover,1.3941787825265868,0.7765399319873573,0.5360309241073792,0.4084003772640055,0.3279934380866443,0.16498744475070803,0.08098268544081352
Quantile 7 Mean Turnover,1.3752869078945558,0.7767390818049994,0.5402744175879756,0.41489079675828794,0.3328964946918663,0.16871874232330691,0.08342967286972673
Quantile 8 Mean Turnover,1.334109831894855,0.7682563969575344,0.54020190885792,0.4188641562254986,0.3398023916888431,0.17328195495895815,0.08591984818107368
Quantile 9 Mean Turnover,1.173152553725258,0.7187203610503394,0.5209267424893939,0.40551905201690785,0.3301461259401508,0.17103610473104042,0.08512421496066107
Quantile 10 Mean Turnover,0.7060740961846678,0.503201334019635,0.387815385228883,0.3156517688103257,0.2645214253181082,0.14169300731125162,0.07193105942175651
