,1,2,3,4,5,10,20
TotalProfit,0.35551345850093957,0.383577548173671,0.4093174113384629,0.4657635996044813,0.5043876626327771,0.7929422215411687,0.9489668472172255
Ann. mean,-0.23761156874150302,-0.22226361276165707,-0.2088989577664948,-0.18162936424896925,-0.16434627707360316,-0.05904666504352407,-0.013647210581051783
Voltality,0.16567086284779722,0.13789587656528157,0.11343935965502709,0.09280691185868323,0.07932135414011995,0.06466462506988074,0.04937033701100655
Beta,-0.07126972975404826,-0.058126111439609614,-0.05765746589125956,-0.05266282584615541,-0.0431844443952055,-0.014345954049557585,0.02145331522477715
Alpha,-0.244510745218129,-0.2300168443787135,-0.2173384906631211,-0.18961211826815766,-0.17102259631211078,-0.061310441664105625,-0.010178091674880308
Tvr,0.07524425236341162,0.07524425236341162,0.07524425236341162,0.07524425236341162,0.07524425236341162,0.07524425236341162,0.07524425236341162
Maxdrawdown,-0.6773618841700095,-0.6514886858091682,-0.6313842673914272,-0.5807708753035099,-0.5439926271402036,-0.3839504685018611,-0.3485889613142157
Sharpe,-1.4342387349053536,-1.6118220377418957,-1.8415033230244209,-1.9570672120362724,-2.0719045817509367,-0.9131215866436163,-0.27642530732592113
IR,-0.36628353929145857,-0.31595144423297267,-0.27654101298869144,-0.1580468848595223,-0.05840169709329146,0.8156537586311007,1.7637051399616277
